row_names,AUC,PRAUC
11_donors_all_Class0_simulation1,0.7863139028811592,0.11972036499694884
11_donors_all_Class0_simulation2,0.8078179677649087,0.1467259008091756
11_donors_all_Class0_simulation3,0.8443088110518249,0.1574098401665953
11_donors_all_Class0_simulation4,0.8026616823762194,0.14561862001107173
11_donors_all_Class0_simulation5,0.8066264400247648,0.1311349134418474
11_donors_all_Average,0.8095457608197754,0.14012192788512778
11_donors_all_Std,0.01735457251695596,0.0120394365222847
