row_names,AUC,PRAUC
17_InternetAds_all_Class0_simulation1,0.6885100941394133,0.5102239871885063
17_InternetAds_all_Class0_simulation2,0.7001499836752463,0.5359966269622352
17_InternetAds_all_Class0_simulation3,0.7070897045219569,0.5622129383776102
17_InternetAds_all_Class0_simulation4,0.6944380203515264,0.5268618697598401
17_InternetAds_all_Class0_simulation5,0.6974683027697666,0.5249146560546686
17_InternetAds_all_Average,0.6975312210915818,0.5320420156685721
17_InternetAds_all_Std,0.005615085395298921,0.015703412904298542
