row_names,AUC,PRAUC
CIFAR10_4_all_Class0_simulation2,0.9186555133079849,0.48470820402183185
CIFAR10_4_all_Class0_simulation3,0.920126235741445,0.49374698980669046
CIFAR10_4_all_Class0_simulation4,0.920765019011407,0.4921138544117301
CIFAR10_4_all_Class0_simulation5,0.92073536121673,0.49830932868872696
CIFAR10_4_all_Average,0.9198562737642586,0.491551954851024
CIFAR10_4_all_Std,0.0008008147383496477,0.0041786124822555636
CIFAR10_5_all_Class0_simulation1,0.8957809885931559,0.4980352405888006
CIFAR10_5_all_Class0_simulation2,0.8955794676806084,0.502718637529021
CIFAR10_5_all_Class0_simulation3,0.8847163498098859,0.4484192655925362
CIFAR10_5_all_Class0_simulation4,0.8983269961977186,0.5006849050108118
CIFAR10_5_all_Class0_simulation5,0.8962319391634982,0.503233433946556
CIFAR10_5_all_Average,0.8941271482889734,0.4906182965335451
CIFAR10_5_all_Std,0.004387034200594739,0.019333329691966043
CIFAR10_6_all_Class0_simulation1,0.9279064638783269,0.4897243215807433
CIFAR10_6_all_Class0_simulation2,0.9290927756653993,0.4994321571698442
CIFAR10_6_all_Class0_simulation3,0.9305041825095056,0.509627635094531
CIFAR10_6_all_Class0_simulation4,0.932384030418251,0.5092018958344086
CIFAR10_6_all_Class0_simulation5,0.9322197718631179,0.5142757726387561
CIFAR10_6_all_Average,0.9304214448669201,0.5044523564636567
CIFAR10_6_all_Std,0.0015907576166249956,0.00804112918016515
CIFAR10_7_all_Class0_simulation1,0.9444212927756654,0.4718160603181612
CIFAR10_7_all_Class0_simulation2,0.9427011406844107,0.4690611828649956
CIFAR10_7_all_Class0_simulation3,0.9442585551330799,0.4775191411533495
CIFAR10_7_all_Class0_simulation4,0.9434524714828897,0.4657491243493781
CIFAR10_7_all_Class0_simulation5,0.9429079847908746,0.46006264069882563
CIFAR10_7_all_Average,0.943548288973384,0.468841629876942
CIFAR10_7_all_Std,0.0006329091980083064,0.005335867366915637
CIFAR10_8_all_Class0_simulation1,0.9503422053231939,0.6804928176669737
CIFAR10_8_all_Class0_simulation2,0.9512022813688212,0.6799292693383095
CIFAR10_8_all_Class0_simulation3,0.9504304182509505,0.6800608535686925
CIFAR10_8_all_Class0_simulation4,0.9508714828897338,0.6836748031699831
CIFAR10_8_all_Class0_simulation5,0.9532334600760456,0.6959134713649209
CIFAR10_8_all_Average,0.9512159695817489,0.6840142430217759
CIFAR10_8_all_Std,0.0009634729900705927,0.005574100663890359
CIFAR10_9_all_Class0_simulation1,0.9310851711026616,0.6034313825214755
CIFAR10_9_all_Class0_simulation2,0.9360562737642585,0.6257972310946999
CIFAR10_9_all_Class0_simulation3,0.935519391634981,0.631650802890618
CIFAR10_9_all_Class0_simulation4,0.9331984790874526,0.6225730291942188
CIFAR10_9_all_Class0_simulation5,0.9272000000000001,0.5879220481499047
CIFAR10_9_all_Average,0.9326118631178707,0.6142748987701834
CIFAR10_9_all_Std,0.0029518597524949798,0.01480765418730097
MNIST-C_brightness_all_Class0_simulation1,0.3984395789473685,0.03768549189896273
MNIST-C_brightness_all_Class0_simulation2,0.4006202105263158,0.03783691775418225
MNIST-C_brightness_all_Class0_simulation3,0.395998947368421,0.037601213159422754
MNIST-C_brightness_all_Class0_simulation4,0.3966701052631579,0.037629369250385215
MNIST-C_brightness_all_Class0_simulation5,0.3968445263157895,0.03765180396132367
MNIST-C_brightness_all_Average,0.3977146736842105,0.03768095920485533
MNIST-C_brightness_all_Std,0.0015143551103307068,7.551445536427845e-05
MNIST-C_canny_edges_all_Class0_simulation1,0.5586034736842105,0.05029938262840957
MNIST-C_canny_edges_all_Class0_simulation2,0.555893052631579,0.05002937945128122
MNIST-C_canny_edges_all_Class0_simulation3,0.5579545263157895,0.0502238697854626
MNIST-C_canny_edges_all_Class0_simulation4,0.5535629473684209,0.04976399492755479
MNIST-C_canny_edges_all_Class0_simulation5,0.560832,0.05060271704835115
MNIST-C_canny_edges_all_Average,0.5573692,0.05018386876821186
MNIST-C_canny_edges_all_Std,0.0022554967084949425,0.00025512689854538577
MNIST-C_dotted_line_all_Class0_simulation1,0.6967604210526315,0.10374139140917821
MNIST-C_dotted_line_all_Class0_simulation2,0.6979111578947368,0.10353925418514112
MNIST-C_dotted_line_all_Class0_simulation3,0.6984743157894737,0.10504099947441851
MNIST-C_dotted_line_all_Class0_simulation4,0.6904402105263158,0.09994595679930723
MNIST-C_dotted_line_all_Class0_simulation5,0.6973094736842106,0.1043271640489444
MNIST-C_dotted_line_all_Average,0.6961791157894737,0.1033189531833979
MNIST-C_dotted_line_all_Std,0.0026714094685850467,0.0016117290803606993
MNIST-C_fog_all_Class0_simulation1,0.9955713684210526,0.8920606327593074
MNIST-C_fog_all_Class0_simulation2,0.9948623157894737,0.8779028297177929
MNIST-C_fog_all_Class0_simulation3,0.9956162105263158,0.8923898861864457
MNIST-C_fog_all_Class0_simulation4,0.9950976842105264,0.8834684149634613
MNIST-C_fog_all_Class0_simulation5,0.995332,0.8869974957109507
MNIST-C_fog_all_Average,0.9952959157894737,0.8865638518675916
MNIST-C_fog_all_Std,0.000260470618891318,0.004982307988366367
MNIST-C_glass_blur_all_Class0_simulation1,0.9710671578947369,0.6362500971236741
MNIST-C_glass_blur_all_Class0_simulation2,0.9709964210526315,0.6395899847967078
MNIST-C_glass_blur_all_Class0_simulation3,0.9729280000000001,0.6583090010265594
MNIST-C_glass_blur_all_Class0_simulation4,0.9738888421052632,0.6639054674767471
MNIST-C_glass_blur_all_Class0_simulation5,0.970334947368421,0.642241300953505
MNIST-C_glass_blur_all_Average,0.9718430736842105,0.6480591702754387
MNIST-C_glass_blur_all_Std,0.0012217163144909585,0.010009937397762826
MNIST-C_identity_all_Class0_simulation1,0.5070750526315789,0.05185014895613772
MNIST-C_identity_all_Class0_simulation2,0.5066404210526316,0.051909347834925526
MNIST-C_identity_all_Class0_simulation3,0.5068254736842105,0.05189275401796376
MNIST-C_identity_all_Class0_simulation4,0.5060705263157894,0.05183860092473788
MNIST-C_identity_all_Class0_simulation5,0.5062111578947369,0.05184545405080403
MNIST-C_identity_all_Average,0.5065645263157894,0.05186726115691378
MNIST-C_identity_all_Std,0.00034239253795338974,2.5855240059597694e-05
MNIST-C_impulse_noise_all_Class0_simulation1,0.9676603157894738,0.6015988613264561
MNIST-C_impulse_noise_all_Class0_simulation2,0.9643206315789475,0.5824326395392577
MNIST-C_impulse_noise_all_Class0_simulation3,0.9684174736842104,0.6149813469516261
MNIST-C_impulse_noise_all_Class0_simulation4,0.9655330526315788,0.5925134811953895
MNIST-C_impulse_noise_all_Class0_simulation5,0.9667488421052631,0.5977369406706651
MNIST-C_impulse_noise_all_Average,0.9665360631578948,0.5978526539366789
MNIST-C_impulse_noise_all_Std,0.0013393463346899124,0.009778575163296697
MNIST-C_motion_blur_all_Class0_simulation1,0.9772094736842105,0.676940198741264
MNIST-C_motion_blur_all_Class0_simulation2,0.9847274736842104,0.7550400052264036
MNIST-C_motion_blur_all_Class0_simulation3,0.9825096842105263,0.7327713114649198
MNIST-C_motion_blur_all_Class0_simulation4,0.9861774736842105,0.7712988848963553
MNIST-C_motion_blur_all_Class0_simulation5,0.9835507368421053,0.7393828851665609
MNIST-C_motion_blur_all_Average,0.9828349684210526,0.7350866570991006
MNIST-C_motion_blur_all_Std,0.0027993523920647016,0.029195577759033406
MNIST-C_rotate_all_Class0_simulation1,0.6558056842105263,0.08413938998787558
MNIST-C_rotate_all_Class0_simulation2,0.6517909473684211,0.08329021783477193
MNIST-C_rotate_all_Class0_simulation3,0.6541135789473684,0.08324884588073347
MNIST-C_rotate_all_Class0_simulation4,0.6513338947368421,0.08253250378367168
MNIST-C_rotate_all_Class0_simulation5,0.6537351578947368,0.08342085517997189
MNIST-C_rotate_all_Average,0.653355852631579,0.0833263625334049
MNIST-C_rotate_all_Std,0.0014864352563686584,0.00046681000546027965
MNIST-C_scale_all_Class0_simulation1,0.5104118947368421,0.048236541577545984
MNIST-C_scale_all_Class0_simulation2,0.5149243157894736,0.04886490195086615
MNIST-C_scale_all_Class0_simulation3,0.5091774736842105,0.04819670792181151
MNIST-C_scale_all_Class0_simulation4,0.5071374736842105,0.047926701801416574
MNIST-C_scale_all_Class0_simulation5,0.51378,0.04868066896349631
MNIST-C_scale_all_Average,0.5110862315789474,0.048381104443027304
MNIST-C_scale_all_Std,0.0026355914738422285,0.0003122982522980159
MNIST-C_shear_all_Class0_simulation1,0.7395901052631579,0.13009497437614082
MNIST-C_shear_all_Class0_simulation2,0.7410576842105263,0.12950212083737034
MNIST-C_shear_all_Class0_simulation3,0.7422048421052632,0.12935103120941155
MNIST-C_shear_all_Class0_simulation4,0.7419831578947369,0.13040920498230438
MNIST-C_shear_all_Class0_simulation5,0.7455900000000001,0.13118724078307825
MNIST-C_shear_all_Average,0.742085157894737,0.1301089144376611
MNIST-C_shear_all_Std,0.0018069143264678857,0.0006049437859219982
MNIST-C_shot_noise_all_Class0_simulation1,0.8556724210526315,0.21992478761596224
MNIST-C_shot_noise_all_Class0_simulation2,0.8556562105263158,0.2178591130967017
MNIST-C_shot_noise_all_Class0_simulation3,0.8529314736842106,0.21612899670628175
MNIST-C_shot_noise_all_Class0_simulation4,0.8526938947368421,0.21465688166625327
MNIST-C_shot_noise_all_Class0_simulation5,0.8548854736842105,0.2164074204345472
MNIST-C_shot_noise_all_Average,0.8543678947368422,0.21699543990394923
MNIST-C_shot_noise_all_Std,0.0011898890626998455,0.0016274906422685826
MNIST-C_spatter_all_Class0_simulation1,0.9339673684210528,0.4987988702364581
MNIST-C_spatter_all_Class0_simulation2,0.9322901052631578,0.4868872742363307
MNIST-C_spatter_all_Class0_simulation3,0.9301421052631579,0.4860407663317942
MNIST-C_spatter_all_Class0_simulation4,0.9313027368421053,0.4873351381657906
MNIST-C_spatter_all_Class0_simulation5,0.9286553684210526,0.4802494300096829
MNIST-C_spatter_all_Average,0.9312715368421053,0.4878622957960113
MNIST-C_spatter_all_Std,0.001654585339254372,0.005509248553871877
MNIST-C_stripe_all_Class0_simulation1,0.8926675789473684,0.24569832477899922
MNIST-C_stripe_all_Class0_simulation2,0.895772210526316,0.25589659616131843
MNIST-C_stripe_all_Class0_simulation3,0.8989666315789474,0.25873790650859624
MNIST-C_stripe_all_Class0_simulation4,0.9014930526315789,0.26705609701563104
MNIST-C_stripe_all_Class0_simulation5,0.897183894736842,0.25903349112050356
MNIST-C_stripe_all_Average,0.8972166736842105,0.2572844831170097
MNIST-C_stripe_all_Std,0.0027120588960393615,0.006282531363105879
MNIST-C_translate_all_Class0_simulation1,0.5049244210526316,0.05425338582240892
MNIST-C_translate_all_Class0_simulation2,0.5061354736842105,0.054403504676771644
MNIST-C_translate_all_Class0_simulation3,0.504162,0.054140053459218504
MNIST-C_translate_all_Class0_simulation4,0.5040676842105263,0.0541819924051969
MNIST-C_translate_all_Class0_simulation5,0.5035233684210526,0.05392633143817842
MNIST-C_translate_all_Average,0.5045625894736843,0.05418105356035487
MNIST-C_translate_all_Std,0.0008256583608861557,0.0001421746019148227
MNIST-C_zigzag_all_Class0_simulation1,0.7195143157894738,0.10325450614837753
MNIST-C_zigzag_all_Class0_simulation2,0.7227159999999999,0.10414455513976148
MNIST-C_zigzag_all_Class0_simulation3,0.7176187368421053,0.10165378847129718
MNIST-C_zigzag_all_Class0_simulation4,0.723701052631579,0.10388042491549469
MNIST-C_zigzag_all_Class0_simulation5,0.7200225263157896,0.1025259385405043
MNIST-C_zigzag_all_Average,0.7207145263157895,0.10309184264308704
MNIST-C_zigzag_all_Std,0.002017775925631278,0.0008311410100263511
MVTec-AD_bottle_all_Class0_simulation1,0.9981804949053857,0.9652417027417027
MVTec-AD_bottle_all_Class0_simulation2,0.9985443959243085,0.9707362082362082
MVTec-AD_bottle_all_Class0_simulation3,0.9941775836972344,0.9190957190957191
MVTec-AD_bottle_all_Class0_simulation4,0.9756186317321688,0.8885043799427361
MVTec-AD_bottle_all_Class0_simulation5,0.9909024745269286,0.8845260024139334
MVTec-AD_bottle_all_Average,0.9914847161572051,0.9256208024860599
MVTec-AD_bottle_all_Std,0.00768109917638949,0.03345196481947813
MVTec-AD_cable_all_Class0_simulation1,0.7674772036474163,0.3199651490537397
MVTec-AD_cable_all_Class0_simulation2,0.9088145896656535,0.5228942948706657
MVTec-AD_cable_all_Class0_simulation3,0.9399696048632219,0.4547883556990243
MVTec-AD_cable_all_Class0_simulation4,0.7424012158054711,0.20562097626108783
MVTec-AD_cable_all_Class0_simulation5,0.8933637284701115,0.5010179007881826
MVTec-AD_cable_all_Average,0.8504052684903749,0.40085733533454004
MVTec-AD_cable_all_Std,0.07282489016910974,0.10992004293115026
MVTec-AD_capsule_all_Class0_simulation1,0.8615702479338843,0.3761934729235542
MVTec-AD_capsule_all_Class0_simulation2,0.8980716253443526,0.5143887986840078
MVTec-AD_capsule_all_Class0_simulation3,0.6993801652892562,0.47402128444030356
MVTec-AD_capsule_all_Class0_simulation4,0.9142561983471074,0.5702024810861017
MVTec-AD_capsule_all_Class0_simulation5,0.897038567493113,0.48092931246631426
MVTec-AD_capsule_all_Average,0.8540633608815428,0.4831470699200563
MVTec-AD_capsule_all_Std,0.07233028153126213,0.057853205829763395
MVTec-AD_carpet_all_Class0_simulation1,0.9675324675324675,0.6642097525718216
MVTec-AD_carpet_all_Class0_simulation2,0.8936688311688311,0.43754283732258875
MVTec-AD_carpet_all_Class0_simulation3,0.981737012987013,0.7571161029830384
MVTec-AD_carpet_all_Class0_simulation4,0.8433441558441559,0.39729228078752615
MVTec-AD_carpet_all_Class0_simulation5,0.9616477272727273,0.5617070306719314
MVTec-AD_carpet_all_Average,0.929586038961039,0.5635736008673813
MVTec-AD_carpet_all_Std,0.0481582731032356,0.12323625684469205
MVTec-AD_grid_all_Class0_simulation1,0.6790643274853801,0.18268421119452327
MVTec-AD_grid_all_Class0_simulation2,0.704093567251462,0.12551941071502287
MVTec-AD_grid_all_Class0_simulation3,0.7005847953216374,0.17594782051930571
MVTec-AD_grid_all_Class0_simulation4,0.6762573099415206,0.13322996659324188
MVTec-AD_grid_all_Class0_simulation5,0.6755555555555556,0.2176537161971457
MVTec-AD_grid_all_Average,0.6871111111111111,0.16700702504384787
MVTec-AD_grid_all_Std,0.011445745741757758,0.030964794887063312
MVTec-AD_hazelnut_all_Class0_simulation1,0.7924488504534909,0.21053959227862754
MVTec-AD_hazelnut_all_Class0_simulation2,0.7938198692259016,0.16413395171858153
MVTec-AD_hazelnut_all_Class0_simulation3,0.7332841172748366,0.17789998397498613
MVTec-AD_hazelnut_all_Class0_simulation4,0.7730436616747521,0.22930104869074455
MVTec-AD_hazelnut_all_Class0_simulation5,0.7885467201012445,0.19466016238787104
MVTec-AD_hazelnut_all_Average,0.7762286437460453,0.19530694781016217
MVTec-AD_hazelnut_all_Std,0.02073104672240299,0.021066595828662008
MVTec-AD_leather_all_Class0_simulation1,0.9992264053635894,0.9846415489272632
MVTec-AD_leather_all_Class0_simulation2,0.9987106756059825,0.9745225013082155
MVTec-AD_leather_all_Class0_simulation3,0.999484270242393,0.9901360544217687
MVTec-AD_leather_all_Class0_simulation4,0.999484270242393,0.9901360544217687
MVTec-AD_leather_all_Class0_simulation5,0.9989685404847859,0.9786891679748823
MVTec-AD_leather_all_Average,0.9991748323878287,0.9836250654107797
MVTec-AD_leather_all_Std,0.00027451812657161253,0.0056721387982651686
MVTec-AD_metal_nut_all_Class0_simulation1,0.9142561983471074,0.5901425054440573
MVTec-AD_metal_nut_all_Class0_simulation2,0.859504132231405,0.5117572336168511
MVTec-AD_metal_nut_all_Class0_simulation3,0.8371212121212122,0.33931777736959845
MVTec-AD_metal_nut_all_Class0_simulation4,0.8488292011019283,0.3502355207591623
MVTec-AD_metal_nut_all_Class0_simulation5,0.856404958677686,0.36602865205424123
MVTec-AD_metal_nut_all_Average,0.8632231404958677,0.43149633784878205
MVTec-AD_metal_nut_all_Std,0.024335117887451425,0.09219241036327311
MVTec-AD_pill_all_Class0_simulation1,0.7012514220705347,0.2588132439090267
MVTec-AD_pill_all_Class0_simulation2,0.8257110352673493,0.2624111948962079
MVTec-AD_pill_all_Class0_simulation3,0.8213879408418657,0.381802644272365
MVTec-AD_pill_all_Class0_simulation4,0.8252559726962457,0.3523933878610024
MVTec-AD_pill_all_Class0_simulation5,0.7385665529010239,0.27411507812851554
MVTec-AD_pill_all_Average,0.7824345847554038,0.3059071098134235
MVTec-AD_pill_all_Std,0.04785219693108225,0.04662182303114845
MVTec-AD_screw_all_Class0_simulation1,0.642805073625893,0.07427156071544648
MVTec-AD_screw_all_Class0_simulation2,0.6238518734509403,0.09987044011457225
MVTec-AD_screw_all_Class0_simulation3,0.676775040093308,0.08239372902494362
MVTec-AD_screw_all_Class0_simulation4,0.7285318559556786,0.11178363482965836
MVTec-AD_screw_all_Class0_simulation5,0.6782329785683043,0.08943709280177871
MVTec-AD_screw_all_Average,0.6700393643388247,0.09155129149727989
MVTec-AD_screw_all_Std,0.03268248032895115,0.01201024446661598
MVTec-AD_tile_all_Class0_simulation1,0.9672418835916934,0.8644758409011801
MVTec-AD_tile_all_Class0_simulation2,0.9950277859023107,0.8995468207006667
MVTec-AD_tile_all_Class0_simulation3,0.9923954372623573,0.9434755527872936
MVTec-AD_tile_all_Class0_simulation4,0.9257092717168762,0.7590069840069839
MVTec-AD_tile_all_Class0_simulation5,0.9777712781515063,0.8902448500009474
MVTec-AD_tile_all_Average,0.9716291313249487,0.8713500096794142
MVTec-AD_tile_all_Std,0.022892298250189545,0.05630627366581664
MVTec-AD_toothbrush_all_Class0_simulation1,0.8009259259259259,0.4116161616161616
MVTec-AD_toothbrush_all_Class0_simulation2,0.875,0.2934782608695652
MVTec-AD_toothbrush_all_Class0_simulation3,0.9444444444444444,0.373015873015873
MVTec-AD_toothbrush_all_Class0_simulation4,0.9722222222222222,0.6805555555555556
MVTec-AD_toothbrush_all_Class0_simulation5,0.9768518518518519,0.6984126984126984
MVTec-AD_toothbrush_all_Average,0.913888888888889,0.49141570989397076
MVTec-AD_toothbrush_all_Std,0.06133749687663323,0.15176042384687677
MVTec-AD_transistor_all_Class0_simulation1,0.7851909994767138,0.3417994623120529
MVTec-AD_transistor_all_Class0_simulation2,0.7993197278911565,0.2602674055521744
MVTec-AD_transistor_all_Class0_simulation3,0.7684458398744113,0.30892277053743744
MVTec-AD_transistor_all_Class0_simulation4,0.7318158032443747,0.19573352803372995
MVTec-AD_transistor_all_Class0_simulation5,0.7671376242804815,0.20466334086132637
MVTec-AD_transistor_all_Average,0.7703819989534275,0.2622773014593442
MVTec-AD_transistor_all_Std,0.020649151649397304,0.0520433405462321
MVTec-AD_wood_all_Class0_simulation1,0.8579484425349087,0.2700284060158168
MVTec-AD_wood_all_Class0_simulation2,0.8611707841031149,0.2718645225533237
MVTec-AD_wood_all_Class0_simulation3,0.833780880773362,0.2269832045634836
MVTec-AD_wood_all_Class0_simulation4,0.8756713211600429,0.2841449090719177
MVTec-AD_wood_all_Class0_simulation5,0.8361976369495167,0.20291440822440687
MVTec-AD_wood_all_Average,0.852953813104189,0.25118709008578977
MVTec-AD_wood_all_Std,0.014473659300628775,0.02823959725932743
