row_names,AUC,PRAUC
32_shuttle_all_Class0_simulation1,0.9975002743828183,0.9306411653242097
32_shuttle_all_Class0_simulation2,0.9976289718487383,0.9297312517197276
32_shuttle_all_Class0_simulation3,0.9979360708940499,0.9416542645458097
32_shuttle_all_Class0_simulation4,0.9978607219131831,0.9377668962824591
32_shuttle_all_Class0_simulation5,0.9980247506025457,0.956276654881966
32_shuttle_all_Average,0.9977901579282671,0.9392140465508344
32_shuttle_all_Std,0.00017856698767864952,0.0087806529859548
