row_names,AUC,PRAUC
44_Wilt_all_Class0_simulation1,0.6683018344476107,0.07518873114533597
44_Wilt_all_Class0_simulation2,0.6702267029263481,0.07762966821293088
44_Wilt_all_Class0_simulation3,0.6461594250054801,0.0703493037484206
44_Wilt_all_Class0_simulation4,0.6265875027400263,0.06657528368456637
44_Wilt_all_Class0_simulation5,0.608582104888207,0.0627698904262474
44_Wilt_all_Average,0.6439715140015345,0.07050257544350025
44_Wilt_all_Std,0.021758908206289174,0.0049665050916828015
