row_names,AUC,PRAUC
20news_2_all_Class0_simulation2,0.6071020757717874,0.07300782122733132
20news_2_all_Class0_simulation3,0.6155438195832145,0.07538393527275547
20news_2_all_Class0_simulation4,0.6127604910077076,0.07423398324632936
20news_2_all_Class0_simulation5,0.6055795712518521,0.07226360359921191
20news_2_all_Average,0.6086667210418281,0.07324452262328153
20news_2_all_Std,0.0043962623283879,0.0013055800727463868
20news_3_all_Class0_simulation1,0.7109401709401709,0.08280502657245734
20news_3_all_Class0_simulation2,0.7124216524216525,0.08262231835558555
20news_3_all_Class0_simulation3,0.7087179487179487,0.08173974498096069
20news_3_all_Class0_simulation4,0.7092877492877493,0.08213336174557614
20news_3_all_Class0_simulation5,0.70991452991453,0.08244724024743244
20news_3_all_Average,0.7102564102564103,0.08234953838040245
20news_3_all_Std,0.0011956764091576285,0.0003439971875444691
20news_4_all_Class0_simulation1,0.6592489353464963,0.08187221878785736
20news_4_all_Class0_simulation2,0.6526984126984128,0.07957429838470224
20news_4_all_Class0_simulation3,0.6589469608981804,0.08209384542199238
20news_4_all_Class0_simulation4,0.6532868757259,0.07976715024644611
20news_4_all_Class0_simulation5,0.661718931475029,0.08226445016143245
20news_4_all_Average,0.6571800232288038,0.08111439260048611
20news_4_all_Std,0.003246679959880186,0.001083452268393511
20news_5_all_Class0_simulation1,0.734131000578369,0.11081845400917414
20news_5_all_Class0_simulation2,0.737049956622325,0.11274024101407422
20news_5_all_Class0_simulation3,0.7329652255639098,0.11074001984042703
20news_5_all_Class0_simulation4,0.7360649219201851,0.11187228220737379
20news_5_all_Class0_simulation5,0.7325043377674956,0.11057271734939952
20news_5_all_Average,0.7345430884904568,0.11134874288408973
20news_5_all_Std,0.0016029315430927575,0.0007598603088738856
agnews_0_all_Class0_simulation1,0.7262333684210527,0.09927170029431744
agnews_0_all_Class0_simulation2,0.7135448421052631,0.09619488566180961
agnews_0_all_Class0_simulation3,0.7251692631578948,0.09928454636784173
agnews_0_all_Class0_simulation4,0.7228004210526314,0.09843801561645449
agnews_0_all_Class0_simulation5,0.7186415789473684,0.0968919583681365
agnews_0_all_Average,0.721277894736842,0.09801622126171194
agnews_0_all_Std,0.004257695345883328,0.0011506532257219563
agnews_1_all_Class0_simulation1,0.766679157894737,0.1364356163188319
agnews_1_all_Class0_simulation2,0.7675,0.13686684677630273
agnews_1_all_Class0_simulation3,0.7618162105263159,0.1335010319450636
agnews_1_all_Class0_simulation4,0.7673528421052632,0.13693455182688388
agnews_1_all_Class0_simulation5,0.7702652631578947,0.1375168788701564
agnews_1_all_Average,0.7667226947368422,0.13625098514744768
agnews_1_all_Std,0.002504215211753427,0.0012939195720158396
agnews_2_all_Class0_simulation1,0.70234,0.09229645321056995
agnews_2_all_Class0_simulation2,0.7106347368421053,0.09505818832245672
agnews_2_all_Class0_simulation3,0.7091985263157894,0.09449756575527861
agnews_2_all_Class0_simulation4,0.7118848421052631,0.09450912754377681
agnews_2_all_Class0_simulation5,0.7020822105263158,0.09290827869582882
agnews_2_all_Average,0.7072280631578948,0.0938539227055822
agnews_2_all_Std,0.003819832054629774,0.0009672796262782926
agnews_3_all_Class0_simulation1,0.7206441052631578,0.09656036402971443
agnews_3_all_Class0_simulation2,0.7100071578947368,0.09399059592380651
agnews_3_all_Class0_simulation3,0.7063903157894736,0.0926831183092547
agnews_3_all_Class0_simulation4,0.7253964210526315,0.09816909077665585
agnews_3_all_Class0_simulation5,0.717536,0.09558335869176285
agnews_3_all_Average,0.7159947999999999,0.09539730554623886
agnews_3_all_Std,0.006330873955180293,0.0017519398054610356
amazon_all_Class0_simulation1,0.521582947368421,0.05114586618738849
amazon_all_Class0_simulation2,0.5200991578947368,0.05108106245700098
amazon_all_Class0_simulation3,0.5214896842105263,0.05120373065734411
amazon_all_Class0_simulation4,0.5196678947368422,0.05099845121630194
amazon_all_Class0_simulation5,0.5181642105263158,0.05078587343129123
amazon_all_Average,0.5202007789473685,0.05104299678986536
amazon_all_Std,0.0011556794304178972,0.0001328929479972917
imdb_all_Class0_simulation1,0.48764968421052635,0.050470631199578134
imdb_all_Class0_simulation2,0.48739410526315785,0.05020742913220541
imdb_all_Class0_simulation3,0.48951010526315786,0.05052627994194767
imdb_all_Class0_simulation4,0.4882667368421053,0.05045721989215741
imdb_all_Class0_simulation5,0.4890686315789474,0.05050045530132319
imdb_all_Average,0.48837785263157896,0.050432403093442366
imdb_all_Std,0.0007381854361438013,0.00010498770603788196
yelp_all_Class0_simulation1,0.554398947368421,0.053559559266063435
yelp_all_Class0_simulation2,0.5569546315789473,0.054229695453606556
yelp_all_Class0_simulation3,0.554350947368421,0.05364058784222332
yelp_all_Class0_simulation4,0.5551167368421053,0.05416940986626243
yelp_all_Class0_simulation5,0.5579903157894737,0.05443379669054948
yelp_all_Average,0.5557623157894737,0.05400660982374104
yelp_all_Std,0.0013324856090893727,0.0003142679226777384
CIFAR10_0_all_Class0_simulation1,0.6636555133079848,0.10513010185182015
CIFAR10_0_all_Class0_simulation2,0.6664935361216731,0.1064278543555026
CIFAR10_0_all_Class0_simulation3,0.6708296577946767,0.10699468732685301
CIFAR10_0_all_Class0_simulation4,0.6619893536121674,0.10511574535839754
CIFAR10_0_all_Class0_simulation5,0.6661049429657794,0.10893376842820038
CIFAR10_0_all_Average,0.6658146007604563,0.10652043146415473
CIFAR10_0_all_Std,0.0027383152743459737,0.0012886584712418871
CIFAR10_1_all_Class0_simulation1,0.42199087452471484,0.040835355554185736
CIFAR10_1_all_Class0_simulation2,0.4312266159695818,0.041537480565262436
CIFAR10_1_all_Class0_simulation3,0.4240463878326996,0.0412023028046722
CIFAR10_1_all_Class0_simulation4,0.4272197718631179,0.041427162088119654
CIFAR10_1_all_Class0_simulation5,0.4241604562737643,0.04094291392319843
CIFAR10_1_all_Average,0.4257288212927757,0.04118904298708769
CIFAR10_1_all_Std,0.0029357360557112936,0.0002462923707055986
CIFAR10_2_all_Class0_simulation1,0.5674946768060837,0.0607168489253456
CIFAR10_2_all_Class0_simulation2,0.5670555133079849,0.06070570902367699
CIFAR10_2_all_Class0_simulation3,0.5677771863117871,0.060954696737917896
CIFAR10_2_all_Class0_simulation4,0.5690098859315589,0.06080535526288679
CIFAR10_2_all_Class0_simulation5,0.5699216730038021,0.061475729378759586
CIFAR10_2_all_Average,0.5682517870722433,0.060931667865717375
CIFAR10_2_all_Std,0.0009654675603834542,0.0002613084728825077
CIFAR10_3_all_Class0_simulation1,0.4656923954372624,0.04791821055585927
CIFAR10_3_all_Class0_simulation2,0.462945247148289,0.047941765200015946
CIFAR10_3_all_Class0_simulation3,0.46984144486692014,0.04869732088606232
CIFAR10_3_all_Class0_simulation4,0.4660266159695817,0.047974994891297265
CIFAR10_3_all_Class0_simulation5,0.4654638783269962,0.047923192144213984
CIFAR10_3_all_Average,0.4659939163498099,0.04809109673548976
CIFAR10_3_all_Std,0.002019520736121305,0.00027729913130288323
CIFAR10_4_all_Class0_simulation1,0.7402129277566541,0.14555254630977807
CIFAR10_4_all_Class0_simulation2,0.744099619771863,0.14539522748284528
CIFAR10_4_all_Class0_simulation3,0.744590874524715,0.14810872158925562
CIFAR10_4_all_Class0_simulation4,0.7439673003802283,0.15229892593736213
CIFAR10_4_all_Class0_simulation5,0.7432950570342206,0.14786590940291017
CIFAR10_4_all_Average,0.7432331558935362,0.14784426614443028
CIFAR10_4_all_Std,0.001429378501964373,0.002279041068453114
CIFAR10_5_all_Class0_simulation1,0.41433992395437264,0.040374209525644446
CIFAR10_5_all_Class0_simulation2,0.4078030418250951,0.040014886870272284
CIFAR10_5_all_Class0_simulation3,0.4050798479087453,0.03958729927764035
CIFAR10_5_all_Class0_simulation4,0.4104152091254753,0.041088855117586136
CIFAR10_5_all_Class0_simulation5,0.41459467680608364,0.040474307998372254
CIFAR10_5_all_Average,0.4104465399239544,0.040307911757903096
CIFAR10_5_all_Std,0.0033703591748484806,0.00045590597812931213
CIFAR10_6_all_Class0_simulation1,0.634161216730038,0.0689794739677045
CIFAR10_6_all_Class0_simulation2,0.6390707224334602,0.06969909418608247
CIFAR10_6_all_Class0_simulation3,0.6402235741444866,0.07031951130689353
CIFAR10_6_all_Class0_simulation4,0.6366372623574145,0.07208634607790501
CIFAR10_6_all_Class0_simulation5,0.6364433460076047,0.0695420873275181
CIFAR10_6_all_Average,0.6373072243346007,0.07012530257322072
CIFAR10_6_all_Std,0.001945401433337847,0.0009762278990076589
CIFAR10_7_all_Class0_simulation1,0.5368912547528517,0.08163660036510945
CIFAR10_7_all_Class0_simulation2,0.5337479087452471,0.0828564921725333
CIFAR10_7_all_Class0_simulation3,0.531709505703422,0.08006283431253217
CIFAR10_7_all_Class0_simulation4,0.5348456273764259,0.08637184681001625
CIFAR10_7_all_Class0_simulation5,0.536486692015209,0.08378514276858752
CIFAR10_7_all_Average,0.5347361977186312,0.08294258328575574
CIFAR10_7_all_Std,0.0017252079876034032,0.0019354462025810012
CIFAR10_8_all_Class0_simulation1,0.636932319391635,0.07421997225117041
CIFAR10_8_all_Class0_simulation2,0.6371726235741445,0.07422849885050377
CIFAR10_8_all_Class0_simulation3,0.6339361216730038,0.07372669137338923
CIFAR10_8_all_Class0_simulation4,0.6350136882129278,0.07459269557318864
CIFAR10_8_all_Class0_simulation5,0.630057794676806,0.07268407702123736
CIFAR10_8_all_Average,0.6346225095057034,0.07389038701389788
CIFAR10_8_all_Std,0.002355811041454301,0.0006052772665272529
CIFAR10_9_all_Class0_simulation1,0.5769353612167302,0.09039256470949207
CIFAR10_9_all_Class0_simulation2,0.579496577946768,0.08948665201976477
CIFAR10_9_all_Class0_simulation3,0.5722228136882129,0.08941934163828635
CIFAR10_9_all_Class0_simulation4,0.5758068441064639,0.0896368463879321
CIFAR10_9_all_Class0_simulation5,0.5765041825095056,0.09037605013203548
CIFAR10_9_all_Average,0.576193155893536,0.08986229097750215
CIFAR10_9_all_Std,0.0021398231073151584,0.00039439250887778103
MNIST-C_brightness_all_Class0_simulation1,0.705427894736842,0.0960139727878058
MNIST-C_brightness_all_Class0_simulation2,0.6920498947368421,0.09267543042027901
MNIST-C_brightness_all_Class0_simulation3,0.7112054736842105,0.09838157443949411
MNIST-C_brightness_all_Class0_simulation4,0.7066235789473684,0.09670176457771856
MNIST-C_brightness_all_Class0_simulation5,0.7069267368421053,0.097233309556767
MNIST-C_brightness_all_Average,0.7044467157894736,0.09620121035641291
MNIST-C_brightness_all_Std,0.005933154448339309,0.0017576477125110159
MNIST-C_canny_edges_all_Class0_simulation1,0.7264237894736842,0.10895909614452881
MNIST-C_canny_edges_all_Class0_simulation2,0.7298094736842106,0.10992231586544743
MNIST-C_canny_edges_all_Class0_simulation3,0.7219252631578947,0.10885465624937139
MNIST-C_canny_edges_all_Class0_simulation4,0.7254096842105262,0.10787578986510792
MNIST-C_canny_edges_all_Class0_simulation5,0.7193930526315789,0.10664973764948427
MNIST-C_canny_edges_all_Average,0.7245922526315789,0.10845231915478797
MNIST-C_canny_edges_all_Std,0.0033011773302619968,0.001013350423881114
MNIST-C_dotted_line_all_Class0_simulation1,0.7536604210526315,0.12710563094032476
MNIST-C_dotted_line_all_Class0_simulation2,0.7481014736842104,0.12321401754129736
MNIST-C_dotted_line_all_Class0_simulation3,0.7519376842105263,0.12525686327742408
MNIST-C_dotted_line_all_Class0_simulation4,0.7426485263157894,0.12083724711307056
MNIST-C_dotted_line_all_Class0_simulation5,0.7432850526315788,0.12020715111521163
MNIST-C_dotted_line_all_Average,0.7479266315789472,0.12332418199746568
MNIST-C_dotted_line_all_Std,0.004049652351277235,0.002378636720368111
MNIST-C_fog_all_Class0_simulation1,0.7331045263157894,0.10480439775696487
MNIST-C_fog_all_Class0_simulation2,0.7047746315789473,0.09402987740298638
MNIST-C_fog_all_Class0_simulation3,0.7373665263157896,0.10805049943861152
MNIST-C_fog_all_Class0_simulation4,0.7345726315789474,0.10888739521497476
MNIST-C_fog_all_Class0_simulation5,0.7288351578947369,0.10363865822086214
MNIST-C_fog_all_Average,0.727730694736842,0.10388216560687993
MNIST-C_fog_all_Std,0.010776054398406476,0.004837435980640688
MNIST-C_glass_blur_all_Class0_simulation1,0.8977484210526316,0.28277201648218725
MNIST-C_glass_blur_all_Class0_simulation2,0.9077153684210526,0.30964179025800115
MNIST-C_glass_blur_all_Class0_simulation3,0.9328286315789474,0.3782846630472611
MNIST-C_glass_blur_all_Class0_simulation4,0.911014947368421,0.31856541192643534
MNIST-C_glass_blur_all_Class0_simulation5,0.8987785263157895,0.2913792357669882
MNIST-C_glass_blur_all_Average,0.9096171789473683,0.3161286234961746
MNIST-C_glass_blur_all_Std,0.011566373516483318,0.030650137630047567
MNIST-C_identity_all_Class0_simulation1,0.482532,0.04696371436680048
MNIST-C_identity_all_Class0_simulation2,0.4817336842105263,0.046947789139432164
MNIST-C_identity_all_Class0_simulation3,0.48306989473684214,0.047137475712401636
MNIST-C_identity_all_Class0_simulation4,0.4835738947368421,0.046963106240619404
MNIST-C_identity_all_Class0_simulation5,0.4822953684210526,0.04710171784837402
MNIST-C_identity_all_Average,0.48264096842105264,0.04702276066152554
MNIST-C_identity_all_Std,0.0005786201129305183,7.30976792061293e-05
MNIST-C_impulse_noise_all_Class0_simulation1,0.8811263157894738,0.24411602502951962
MNIST-C_impulse_noise_all_Class0_simulation2,0.8692096842105261,0.22933832606305263
MNIST-C_impulse_noise_all_Class0_simulation3,0.8617374736842106,0.22396910081867244
MNIST-C_impulse_noise_all_Class0_simulation4,0.8550943157894736,0.2018815636996008
MNIST-C_impulse_noise_all_Class0_simulation5,0.8285527368421053,0.17768017384806742
MNIST-C_impulse_noise_all_Average,0.8591441052631579,0.21539703789178258
MNIST-C_impulse_noise_all_Std,0.01603897147362234,0.021204755271896306
MNIST-C_motion_blur_all_Class0_simulation1,0.8463288421052632,0.24885114220712667
MNIST-C_motion_blur_all_Class0_simulation2,0.8452997894736842,0.2496608836645389
MNIST-C_motion_blur_all_Class0_simulation3,0.8434512631578949,0.2475490974283208
MNIST-C_motion_blur_all_Class0_simulation4,0.7983586315789474,0.187557926480724
MNIST-C_motion_blur_all_Class0_simulation5,0.8352058947368421,0.23350012329060452
MNIST-C_motion_blur_all_Average,0.8337288842105263,0.23342383461426297
MNIST-C_motion_blur_all_Std,0.016534840848296248,0.021621185520489215
MNIST-C_rotate_all_Class0_simulation1,0.5714088421052631,0.06092563833152902
MNIST-C_rotate_all_Class0_simulation2,0.5699837894736842,0.060481793437618205
MNIST-C_rotate_all_Class0_simulation3,0.5762416842105264,0.06180188920202908
MNIST-C_rotate_all_Class0_simulation4,0.5657597894736842,0.060120613517402326
MNIST-C_rotate_all_Class0_simulation5,0.5758976842105263,0.061858762844590034
MNIST-C_rotate_all_Average,0.5718583578947368,0.06103773946663373
MNIST-C_rotate_all_Std,0.0035692743116908375,0.0006351859128999247
