row_names,AUC,PRAUC
MVTec-AD_cable_all_Class0_simulation1,0.6767983789260386,0.258654274887468
MVTec-AD_cable_all_Class0_simulation2,0.690982776089159,0.0858744590408205
MVTec-AD_cable_all_Class0_simulation3,0.6935157041540021,0.0948941521371303
MVTec-AD_cable_all_Class0_simulation4,0.7712765957446808,0.3702517324150857
MVTec-AD_cable_all_Class0_simulation5,0.7112462006079028,0.1617274618515701
MVTec-AD_cable_all_Average,0.7087639311043565,0.1942804160664149
MVTec-AD_cable_all_Std,0.0302337265516251,0.098148759273502
MVTec-AD_capsule_all_Class0_simulation1,0.6694214876033058,0.1759566193504349
MVTec-AD_capsule_all_Class0_simulation2,0.743801652892562,0.3937422528667741
MVTec-AD_capsule_all_Class0_simulation3,0.6807851239669422,0.2928976382222226
MVTec-AD_capsule_all_Class0_simulation4,0.7007575757575757,0.3661560277964797
MVTec-AD_capsule_all_Class0_simulation5,0.8384986225895317,0.4271654707128662
MVTec-AD_capsule_all_Average,0.7266528925619834,0.3311836017897555
MVTec-AD_capsule_all_Std,0.0560556280970131,0.0815581649814584
MVTec-AD_carpet_all_Class0_simulation1,0.7366071428571428,0.2147786274418271
MVTec-AD_carpet_all_Class0_simulation2,0.7349837662337663,0.3315633919966343
MVTec-AD_carpet_all_Class0_simulation3,0.786323051948052,0.3349248576493069
MVTec-AD_carpet_all_Class0_simulation4,0.5478896103896105,0.1851624698036389
MVTec-AD_carpet_all_Class0_simulation5,0.7242288961038962,0.3782498181907086
MVTec-AD_carpet_all_Average,0.7060064935064936,0.2889358330164232
MVTec-AD_carpet_all_Std,0.0747884085473904,0.0685289344852877
MVTec-AD_grid_all_Class0_simulation1,0.5747368421052632,0.0636697137828627
MVTec-AD_grid_all_Class0_simulation2,0.5709941520467836,0.080219978320572
MVTec-AD_grid_all_Class0_simulation3,0.6947368421052631,0.2125704449239327
MVTec-AD_grid_all_Class0_simulation4,0.567485380116959,0.0718563654158299
MVTec-AD_grid_all_Class0_simulation5,0.4905263157894736,0.0545332538150503
MVTec-AD_grid_all_Average,0.5796959064327485,0.0965699512516495
MVTec-AD_grid_all_Std,0.0597704533712146,0.0535158964371079
MVTec-AD_hazelnut_all_Class0_simulation1,0.7131406876186458,0.3016171152499366
MVTec-AD_hazelnut_all_Class0_simulation2,0.6770723476059903,0.246264223160741
MVTec-AD_hazelnut_all_Class0_simulation3,0.7797932925543134,0.4015209879324384
MVTec-AD_hazelnut_all_Class0_simulation4,0.7514237502636575,0.3814363269755295
MVTec-AD_hazelnut_all_Class0_simulation5,0.8135414469521197,0.3789786266205275
MVTec-AD_hazelnut_all_Average,0.7469943049989454,0.3419634559878346
MVTec-AD_hazelnut_all_Std,0.0438920327005941,0.0536368971059784
MVTec-AD_metal_nut_all_Class0_simulation1,0.8643250688705234,0.23364385943758578
MVTec-AD_metal_nut_all_Class0_simulation2,0.772038567493113,0.14269947976688194
MVTec-AD_metal_nut_all_Class0_simulation3,0.6973140495867769,0.09760632926212079
MVTec-AD_metal_nut_all_Class0_simulation4,0.6635674931129476,0.09693898232006597
MVTec-AD_metal_nut_all_Class0_simulation5,0.6897382920110192,0.09997084004048458
MVTec-AD_metal_nut_all_Average,0.737396694214876,0.1341718981654278
MVTec-AD_metal_nut_all_Std,0.06663278011272664,0.0480632117732041
MVTec-AD_pill_all_Class0_simulation1,0.7365187713310581,0.21976241765286084
MVTec-AD_pill_all_Class0_simulation2,0.6323094425483504,0.16916774458539202
MVTec-AD_pill_all_Class0_simulation3,0.6343572241183163,0.06909798408694473
MVTec-AD_pill_all_Class0_simulation4,0.6969283276450512,0.28910250216794176
MVTec-AD_pill_all_Class0_simulation5,0.7119453924914676,0.2573773235717418
MVTec-AD_pill_all_Average,0.6824118316268487,0.20090159441297623
MVTec-AD_pill_all_Std,0.038362341543754244,0.07036081732275475
MVTec-AD_screw_all_Class0_simulation1,0.65199008601837,0.10647465217254616
MVTec-AD_screw_all_Class0_simulation2,0.6258929873159352,0.14462774702860856
MVTec-AD_screw_all_Class0_simulation3,0.6414929289983963,0.1251510735771799
MVTec-AD_screw_all_Class0_simulation4,0.6436798367108908,0.09227315575924538
MVTec-AD_screw_all_Class0_simulation5,0.6484910336783788,0.15014365615473987
MVTec-AD_screw_all_Average,0.6423093745443943,0.12373405693846398
MVTec-AD_screw_all_Std,0.008205400699186197,0.02009849293016796
MVTec-AD_tile_all_Class0_simulation1,0.8590231061713951,0.48017521553507847
MVTec-AD_tile_all_Class0_simulation2,0.9236618894413571,0.7119685782290192
MVTec-AD_tile_all_Class0_simulation3,0.7879496928926587,0.5025362221307739
MVTec-AD_tile_all_Class0_simulation4,0.7806376133372331,0.3801308006721759
MVTec-AD_tile_all_Class0_simulation5,0.9031880666861656,0.6511782652418437
MVTec-AD_tile_all_Average,0.8508920737057618,0.5451978163617783
MVTec-AD_tile_all_Std,0.053219456274704285,0.10980240773610173
MVTec-AD_toothbrush_all_Class0_simulation1,0.7685185185185186,0.12667887667887667
MVTec-AD_toothbrush_all_Class0_simulation2,0.8703703703703702,0.42337164750957856
MVTec-AD_toothbrush_all_Class0_simulation3,0.7546296296296297,0.23754152823920266
MVTec-AD_toothbrush_all_Class0_simulation4,0.9953703703703705,0.9166666666666665
MVTec-AD_toothbrush_all_Class0_simulation5,0.9722222222222222,0.6805555555555556
MVTec-AD_toothbrush_all_Average,0.8722222222222223,0.47696285492997603
MVTec-AD_toothbrush_all_Std,0.0910598445548425,0.2638442989120523
MVTec-AD_transistor_all_Class0_simulation1,0.7666143380429095,0.33954098207828426
MVTec-AD_transistor_all_Class0_simulation2,0.8069073783359497,0.39920465749563133
MVTec-AD_transistor_all_Class0_simulation3,0.7765567765567766,0.3593217485617987
MVTec-AD_transistor_all_Class0_simulation4,0.7017268445839875,0.20097105970309928
MVTec-AD_transistor_all_Class0_simulation5,0.7658294086865515,0.30238440295780444
MVTec-AD_transistor_all_Average,0.7635269492412349,0.32028457015932366
MVTec-AD_transistor_all_Std,0.031320185857981915,0.061480648237229485
MVTec-AD_wood_all_Class0_simulation1,0.7822234156820623,0.3826828363094438
MVTec-AD_wood_all_Class0_simulation2,0.689312567132116,0.29184808265533074
MVTec-AD_wood_all_Class0_simulation3,0.6965628356605801,0.2044168431481226
MVTec-AD_wood_all_Class0_simulation4,0.6928034371643393,0.12042169419591865
MVTec-AD_wood_all_Class0_simulation5,0.7935016111707841,0.38789900722241066
MVTec-AD_wood_all_Average,0.7308807733619764,0.2774536927062453
MVTec-AD_wood_all_Std,0.0426476970801439,0.09440336202837858
MVTec-AD_zipper_all_Class0_simulation1,0.8915441176470589,0.23656794627623065
MVTec-AD_zipper_all_Class0_simulation2,0.7846638655462185,0.2335274878966463
MVTec-AD_zipper_all_Class0_simulation3,0.8476890756302521,0.29489817873535007
MVTec-AD_zipper_all_Class0_simulation4,0.8752626050420167,0.27485847488836274
MVTec-AD_zipper_all_Class0_simulation5,0.8608193277310925,0.2226889599628786
MVTec-AD_zipper_all_Average,0.8519957983193278,0.2525082095518937
MVTec-AD_zipper_all_Std,0.03350473986190247,0.025166085915666866
SVHN_0_all_Class0_simulation1,0.49759965176295007,0.05803762435090442
SVHN_0_all_Class0_simulation2,0.49629454014053853,0.05792691607238052
SVHN_0_all_Class0_simulation3,0.4846542503575648,0.05832277331895996
SVHN_0_all_Class0_simulation4,0.49679824015919405,0.0581061889176971
SVHN_0_all_Class0_simulation5,0.4947208662396617,0.0574445744678969
SVHN_0_all_Average,0.4940135097319819,0.05796761542556779
SVHN_0_all_Std,0.004357260745197772,0.000266292218041762
SVHN_1_all_Class0_simulation1,0.6245728421052632,0.07899779294648035
SVHN_1_all_Class0_simulation2,0.6207658947368422,0.07657063428490204
SVHN_1_all_Class0_simulation3,0.6169877894736842,0.07648098621808336
SVHN_1_all_Class0_simulation4,0.6219477894736841,0.07731816540626381
SVHN_1_all_Class0_simulation5,0.6206313684210527,0.07665482151788247
SVHN_1_all_Average,0.6209811368421053,0.0772044800747224
SVHN_1_all_Std,0.002234213296466799,0.0008618027409250142
SVHN_2_all_Class0_simulation1,0.581924,0.08859545779322238
SVHN_2_all_Class0_simulation2,0.575537052631579,0.08767043082641078
SVHN_2_all_Class0_simulation3,0.5765784210526316,0.08612998841397013
SVHN_2_all_Class0_simulation4,0.5694056842105263,0.08299592569446335
SVHN_2_all_Class0_simulation5,0.5798842105263158,0.08747327037367066
SVHN_2_all_Average,0.5766658736842105,0.08657301462034746
SVHN_2_all_Std,0.003915733658534493,0.0017840448677770668
SVHN_3_all_Class0_simulation1,0.5429232952069674,0.054765627345982955
SVHN_3_all_Class0_simulation2,0.5498266396957052,0.05621461869530388
SVHN_3_all_Class0_simulation3,0.5477938127392771,0.055599214981678864
SVHN_3_all_Class0_simulation4,0.5477200928133867,0.058230179778791094
SVHN_3_all_Class0_simulation5,0.5458528724047624,0.055726151875473
SVHN_3_all_Average,0.5468233425720198,0.05610715853544597
SVHN_3_all_Std,0.002118094613453885,0.0010584300911185025
SVHN_4_all_Class0_simulation1,0.603777412010661,0.09207287272789118
SVHN_4_all_Class0_simulation2,0.6033775537568206,0.09089934697964007
SVHN_4_all_Class0_simulation3,0.6015923867535751,0.08991468559593133
SVHN_4_all_Class0_simulation4,0.6048196430623737,0.09298551263725949
SVHN_4_all_Class0_simulation5,0.6029086010912813,0.09171503657023923
SVHN_4_all_Average,0.6032951193349423,0.09151749090219227
SVHN_4_all_Std,0.000967149492994396,0.0009533841335541684
SVHN_5_all_Class0_simulation1,0.5713957140173501,0.06951463661904601
SVHN_5_all_Class0_simulation2,0.569548473799053,0.06711451115581099
SVHN_5_all_Class0_simulation3,0.5654108483817983,0.06663787195266982
SVHN_5_all_Class0_simulation4,0.5624445065275576,0.06678024817382192
SVHN_5_all_Class0_simulation5,0.5618243443942963,0.06442533143483072
SVHN_5_all_Average,0.566124777424011,0.0668945198672359
SVHN_5_all_Std,0.0034653591019098134,0.0014770029139474358
SVHN_6_all_Class0_simulation1,0.49650399953127544,0.05118650359262051
SVHN_6_all_Class0_simulation2,0.48852756106036166,0.04957624635964144
SVHN_6_all_Class0_simulation3,0.4938665538943292,0.0508391651741837
SVHN_6_all_Class0_simulation4,0.49402289208835926,0.0505691919777261
SVHN_6_all_Class0_simulation5,0.4965881147006051,0.05174852112671288
SVHN_6_all_Average,0.4939018242549861,0.05078392564617693
SVHN_6_all_Std,0.002673514504370258,0.0006583014326001865
SVHN_7_all_Class0_simulation1,0.6212331223821075,0.09003347425911266
SVHN_7_all_Class0_simulation2,0.6203023836880597,0.0926606011833603
SVHN_7_all_Class0_simulation3,0.6192458037728049,0.0896346387308566
SVHN_7_all_Class0_simulation4,0.6215987914379335,0.0923303571398775
SVHN_7_all_Class0_simulation5,0.6211984704516301,0.09461446109245658
SVHN_7_all_Average,0.6207157143465072,0.09185470648113273
SVHN_7_all_Std,0.0007758940015270117,0.0016702067216019655
SVHN_8_all_Class0_simulation1,0.47969669203582854,0.050696887120996875
SVHN_8_all_Class0_simulation2,0.4850346878097126,0.051408054062571956
SVHN_8_all_Class0_simulation3,0.4786207154477626,0.04987847299648783
SVHN_8_all_Class0_simulation4,0.48796230155019915,0.05131021385037054
SVHN_8_all_Class0_simulation5,0.484135609701367,0.051157821036855004
SVHN_8_all_Average,0.48309000130897395,0.050890289813456446
SVHN_8_all_Std,0.0031650033193631752,0.0005126998541194478
SVHN_9_all_Class0_simulation1,0.48718083498692466,0.04935302453008692
SVHN_9_all_Class0_simulation2,0.47687469063607413,0.04753006787475761
SVHN_9_all_Class0_simulation3,0.4849398355607536,0.04959420396686404
SVHN_9_all_Class0_simulation4,0.48710899685051096,0.05026421224687676
SVHN_9_all_Class0_simulation5,0.4844225133710921,0.04954121336750038
SVHN_9_all_Average,0.48410537428107103,0.04925654439721714
SVHN_9_all_Std,0.003453498127421749,0.0008367072866795981
20news_0_all_Class0_simulation1,0.7542530698184648,0.10553695740180073
20news_0_all_Class0_simulation2,0.6749398421741746,0.08169942842105134
20news_0_all_Class0_simulation3,0.7465741002866343,0.10400470180899425
20news_0_all_Class0_simulation4,0.7134209455394741,0.09189648611367054
20news_0_all_Class0_simulation5,0.7314483881241375,0.09574960797267967
20news_0_all_Average,0.7241272691885771,0.0957774363436393
20news_0_all_Std,0.025816826601984446,0.007918217439300894
20news_1_all_Class0_simulation1,0.5024512348262872,0.050985303160798266
20news_1_all_Class0_simulation2,0.5232683131017162,0.05278917248938675
20news_1_all_Class0_simulation3,0.4959213059857681,0.048825241941273745
20news_1_all_Class0_simulation4,0.5014483047300126,0.05065827581604984
20news_1_all_Class0_simulation5,0.5137279196316451,0.05150907059529308
20news_1_all_Average,0.5073634156550858,0.05095341280056034
20news_1_all_Std,0.008976939020725081,0.0011758687044752622
20news_2_all_Class0_simulation1,0.48994739203132004,0.0495288732456938
20news_2_all_Class0_simulation2,0.48577069994426547,0.0488467569799509
20news_2_all_Class0_simulation3,0.4940578143903865,0.050219808457655224
20news_2_all_Class0_simulation4,0.5017128175849271,0.05033870733105045
20news_2_all_Class0_simulation5,0.49336962875358537,0.049732937404893277
20news_2_all_Average,0.49297167054089697,0.04973341668384873
20news_2_all_Std,0.004808776158983137,0.0004883573492729206
20news_3_all_Class0_simulation1,0.7083760683760684,0.10882602259942865
20news_3_all_Class0_simulation2,0.6922507122507122,0.09749446963114891
20news_3_all_Class0_simulation3,0.5937891737891737,0.07012149333029502
20news_3_all_Class0_simulation4,0.7037037037037037,0.10904059462279399
20news_3_all_Class0_simulation5,0.7046153846153846,0.11054119721800953
20news_3_all_Average,0.6805470085470086,0.09920475548033522
20news_3_all_Std,0.03990378929452302,0.013943867462429763
20news_4_all_Class0_simulation1,0.5712582268679829,0.06286344882960435
20news_4_all_Class0_simulation2,0.5689972899728997,0.06548836801163319
20news_4_all_Class0_simulation3,0.5780100658149437,0.06326272400826084
20news_4_all_Class0_simulation4,0.56755710414247,0.0641715313435267
20news_4_all_Class0_simulation5,0.5694773519163763,0.06656525442257011
20news_4_all_Average,0.5710600077429346,0.06447026532311903
20news_4_all_Std,0.0033509335943917523,0.0012619277364850658
20news_5_all_Class0_simulation1,0.5450766338924234,0.070028290785625
20news_5_all_Class0_simulation2,0.547118999421631,0.0687599860841159
20news_5_all_Class0_simulation3,0.541028050896472,0.07130689929205986
20news_5_all_Class0_simulation4,0.5639007374204743,0.07626903583516234
20news_5_all_Class0_simulation5,0.5368619866975131,0.06749250504009964
20news_5_all_Average,0.5467972816657027,0.07077134340741255
20news_5_all_Std,0.008441824838299411,0.002764655151955524
agnews_0_all_Class0_simulation1,0.5977976842105264,0.0654407095413106
agnews_0_all_Class0_simulation2,0.6033618947368421,0.06653980064023712
agnews_0_all_Class0_simulation3,0.6107486315789473,0.06766825147285795
agnews_0_all_Class0_simulation4,0.5751221052631579,0.06129840199381699
agnews_0_all_Class0_simulation5,0.587614,0.06328060213740999
agnews_0_all_Average,0.5949288631578947,0.06484555315712652
agnews_0_all_Std,0.011368275375349929,0.0020906005718762037
